🕘️更新时间,#genre#
内蒙古卫视,https://live.264788.xyz/channel/neimengguweishi?streamid=3e7340acf8869ac1c7dad1bb836dcd35&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
内蒙古卫视,http://198.204.228.26/live/nmgws.m3u8
内蒙古卫视,http://107.150.60.122/live/nmgws.m3u8
宁夏卫视,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
宁夏卫视,https://live.264788.xyz/channel/ningxiaweishi?streamid=1b2952717a920173e66d4a348f9dcb5c&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
宁夏卫视,https://live.264788.xyz/channel/ningxiaweishi?streamid=da9d5125bcba51087052d52acfe0952f&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
宁夏卫视,https://live.264788.xyz/channel/ningxiaweishi?streamid=c5ab19386a4b4448aafa6d1eb94a4d4c&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
宁夏卫视,https://live.264788.xyz/channel/ningxiaweishi?streamid=e1236348f815c36a0429357e5b5c5f10&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
青海卫视,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
青海卫视,https://live.264788.xyz/channel/qinghaiweishi?streamid=dcc88f36445dfbc894756be122a0bb9b&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
青海卫视,http://38.75.136.137:98/gslb/dsdqpub/qhws.m3u8?auth=testpub
青海卫视,http://107.150.60.122/live/qhws.m3u8
青海卫视,http://198.204.228.26/live/qhws.m3u8
山东卫视,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
山东卫视,http://107.150.60.122/live/sdwshd.m3u8
山东卫视,http://198.204.228.26/live/sdwshd.m3u8
山东卫视,http://192.151.150.154/live/sdwshd.m3u8
山东卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=sdwshd
山西卫视,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
山西卫视,https://live.264788.xyz/channel/shanxiweishi?streamid=8e0686e725376b7a0d2079c0e2beb3dd&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
山西卫视,https://live.264788.xyz/channel/shanxiweishi?streamid=eeb7d60ca6e0db131ea7a092a3cd28d2&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
山西卫视,https://live.264788.xyz/channel/shanxiweishi?streamid=69e002ac7467d661ff7ad0671ed43f16&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
山西卫视,https://live.264788.xyz/channel/shanxiweishi?streamid=3588853b57d954c33c7eef175200eae7&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
陕西卫视,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
陕西卫视,https://live.264788.xyz/channel/shaanxiweishi?streamid=9dc887dba8ecb4e4143baf4f2373800c&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
陕西卫视,https://live.264788.xyz/channel/shaanxiweishi?streamid=dcafcf65d544d8a7b606c454d3f8ef47&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
陕西卫视,https://live.264788.xyz/channel/shaanxiweishi?streamid=e6497fe4c4d40b01fd715a2d181637a5&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
陕西卫视,https://live.264788.xyz/channel/shaanxiweishi?streamid=80bc4fd254b8b27efa395953b61d5026&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
四川卫视,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
四川卫视,https://live.264788.xyz/channel/sichuanweishi4k?streamid=401bf692a1a8b91298f26077d53316d6&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
四川卫视,https://live.264788.xyz/channel/sichuanweishi4k?streamid=21be5901ee81559c827dc84e46f26452&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
四川卫视,http://alist.guangyuan.site:8188/rtp/239.77.0.159:5146
四川卫视,http://ds3622.guangyuan.site:8188/rtp/239.77.0.159:5146
三沙卫视,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
三沙卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=ssws
三沙卫视,http://107.150.60.122/live/ssws.m3u8
三沙卫视,http://198.204.228.26/live/ssws.m3u8
三沙卫视,http://192.151.150.154/live/ssws.m3u8
天津卫视,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
天津卫视,http://198.204.228.26/live/tjwshd.m3u8
天津卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=tjwshd
天津卫视,http://107.150.60.122/live/tjwshd.m3u8
天津卫视,http://207.56.13.146:81/cdnlive/tjws.m3u8
西藏卫视,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
西藏卫视,https://live.264788.xyz/channel/xizangweishi?streamid=cfb7b8b8dcaf7ff92d4c1476cf321ba7&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
西藏卫视,https://live.264788.xyz/channel/xizangweishi?streamid=4b4e8ea919f1cfd5e43deed1d1675251&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
西藏卫视,https://live.264788.xyz/channel/xizangweishi?streamid=5778b7e6b4f5160657a4cb830a36f20b&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
西藏卫视,https://live.264788.xyz/channel/xizangweishi?streamid=b1074802469551526bb63c33e26c400c&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
新疆卫视,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
新疆卫视,https://live.264788.xyz/channel/xinjiangweishi?streamid=570125986bb42033088f88339c1bf28d&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
新疆卫视,http://198.204.228.26/live/xjws.m3u8
新疆卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=xjws
新疆卫视,http://107.150.60.122/live/xjws.m3u8
云南卫视,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
云南卫视,http://38.75.136.137:98/gslb/dsdqpub/ynwshd.m3u8?auth=testpub
云南卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=ynwshd
云南卫视,http://107.150.60.122/live/ynwshd.m3u8
云南卫视,http://198.204.228.26/live/ynwshd.m3u8

🚂┃湾区频道,#genre#
翡翠台,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
翡翠台,http://rihou.cc:555/tv/[Pd]无线翡翠
翡翠台,http://www.kaniptv.cn/uadl.php?etoken=BiBMgjAj879Wf%2FELCf5yEUH%2FJlPBpS4zlnSw%2BqZ0UG9rQwjgpYTnX9LHjKmyTWxCD3Juy2uN%2Fs%2Baiuz%2Fsnb4G%2Fv52MA4hwPZ8H0luhUfA6siTdyllvjWN6Xz88r9cF%2FahYqynyWG0oxO3xxiaXsDxFG61ISd7OSfsFBl2XSbL5D4rqlWbukhmxpvzozSAp9jAyJ9sJPKUsH4OfxMNt1Cm%2Bh9p1gacxXWFkf8mjd1l6mDEW%2BQW3vtWs8v7X1k%2B9myfnYYILUrRFYU3%2FnTw3Oj1FK4X9q%2Fs5Lpz2WUty4Z6q47eJh0X5pmYi253RZSO3n3
翡翠台,http://www.kaniptv.cn/uadl.php?etoken=AhsccEYPjqCTtIs20%2F6tF2ydzz5t%2Brs5EBDTu5OL90WzM11N0Y943yCmDPVaUfXJ6MQvcDp94EhAeLqzNyExq6YzC6V%2BGKOYdwTl4Aft5nZF0H9alwlpjbeFKo5xESVGFAkZWXaFdA5fQFGcGSlbaLoEZdxcBtpYq%2FkM%2BVU%2FcYNS95CG%2FVKZdjlVNpJTuxwUwtSXe0cNq4by9JdmG4aa7Fhh6oI%2FDlwcdKA8znHGBuOJU3pnKFhhCCUN6z9NHa9q0e0VhhMt1gS3SV%2FRmVlNvIYBFRBUjlcVOHvs7TUA31CJ2%2B9f7NphxHNEpdat6Kf%2FFpPD1yLIP1oXJCuI0jQ32g%3D%3D
翡翠台,http://everydaytv.top/live/ggiptv/jade/playlist.m3u8
翡翠台 backup,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
iNews 新闻台,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
J 2,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
珍珠台,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
凤凰香港,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
凤凰香港,http://rihou.cc:555/tv/[Pd]凤凰香港
HOY资讯台,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
RHK 31,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
VIUTV1,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
RHK 32,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
凤凰卫视,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
凤凰卫视,http://221.7.175.154:8445/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰资讯,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
凤凰资讯,https://live.264788.xyz/channel/fenghuangweishizixun?streamid=7fb13f400476e75ce6c34d1f40c28473&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
凤凰资讯,http://rihou.cc:555/tv/[Pd]凤凰资讯
凤凰资讯,http://221.7.175.154:8445/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰资讯,http://61.221.215.25:8800/hls/47/index.m3u8
Viu6,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
公视,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
公视,http://74.91.26.218:82/live/pts.m3u8
民视,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
民视,http://74.91.26.218:82/live/ftv.m3u8
民视,http://37.27.111.214:8080/live/6/hls.m3u8
中视,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
中视,http://74.91.26.218:82/live/ctv.m3u8
中视,http://37.27.111.214:8080/live/7/hls.m3u8
华视,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
华视,http://74.91.26.218:82/live/cts.m3u8
台视,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
台视,http://74.91.26.218:82/live/ttv.m3u8
台视,http://211.72.174.95:8112/0.ts
寰宇,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
tvbs,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
tvbs,http://61.221.215.25:8800/hls/9/index.m3u8
凤凰中文,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
凤凰中文,https://live.264788.xyz/channel/fenghuangweishizhongwen?streamid=2f797f6963d4df5f391f48edfa50ff59&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
凤凰中文,https://live.264788.xyz/channel/fenghuangweishizhongwen?streamid=3ed416f2709e7ecaf6dc1b9d9c66bb5e&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
凤凰中文,http://rihou.cc:555/tv/[Pd]凤凰中文
凤凰中文,http://a68c7fdd1bed6600da71182507b4eab9.everydaytv.top/live/ggiptv/jade/playlist.m3u8
tvN,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
PopC,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
J2,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
明珠台,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
Pearl 明珠台,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
无线明珠,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
娛樂新聞台(HK),https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
娱乐新闻台,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
無線新聞台,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
有线新闻,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
有线新闻,http://61.10.2.141/live_freedirect/freehd209_h.live/playlist.m3u8
有线新闻,http://61.10.2.141:80/live_freedirect/freehd209_h.live/chunklist.m3u8
有线新闻,http://cm61-10-2-143.hkcable.com.hk/live_freedirect/freehd209_h.live/chunklist_w1949275579.m3u8
有线新闻,http://61.10.2.140:80/live_freedirect/freehd209_h.live/chunklist_w135209556.m3u8
TVBS新闻,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
TVBS新闻,http://45.192.97.170:8880/play/1314.m3u8
TVBS欢乐,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
TVBS欢乐,http://45.192.97.170:8880/play/1327.m3u8
寰宇新聞台,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
now新闻,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
133爆谷台,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
翡翠综合台(北美),https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
ROCK Action,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
TVB星河,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
千禧经典台,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
712WARNERTV,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
AMC電影台,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
200TVBS台劇台,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
TVBdrama,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
Animax,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
美亚电影台,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
美亞電影台(HK),https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
美亚电影粤,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
美亚电影国,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
HOYTV,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
TVB Plus,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
TVB Plus,http://rihou.cc:555/tv/[Pd]Plus综合
myTV SUPER FREE,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
MBC 대전,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
Hoy 78,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
天映频道粤,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
天映频道国,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
Viutv,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
三立台湾,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
三立新闻,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
东森综合,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
东森超视,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
东森超视,http://38.64.72.148:80/hls/modn/list/2013/chunklist0.m3u8
东森电影,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
东森电影,http://rihou.cc:555/tv/东森电影
Now剧集,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
Now华剧,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
Now星影台,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
靖天资讯,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
靖天電影台,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
星卫娱乐,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
卫视卡式,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
SUPER Kids Channel,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
amc电影台,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
Hbo原创台,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
Hbo家庭台,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
Hbo巨献台,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
Hbo巨献备,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
AXN电影台,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
Channel 5 HD,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
Channel 8 HD,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
Channel U HD,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
RTHK 31,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
RTHK 32,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
RTHK 33,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
RTHK 34,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
RTHK 35,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
RTHK 36,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
中天亞洲台,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
中天新聞台,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
中視,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
千禧經典台,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
東森电影国,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
8-度空间国,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
日本全天新聞,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
爆谷台,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
新加坡中文,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
華視,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
龍華日韓台,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
龍華電影台,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
香港卫视,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
TVBS亚洲,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/playlist.m3u8
无线新闻,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
纬来体育,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
纬来育乐,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
愛爾達綜合台,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
愛爾達娛樂台,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
愛爾達影劇台,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
愛爾達日韓台,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
Hami MLB 台,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
Hami 卡通台(免費),https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
Hami 日漫台(免費),https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
Hami 韓劇台,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
Hami 韓劇台(免費),https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
amc 電影台,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
Asian Food Network 亞洲美食頻道,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
BBC Cbeebies,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
BBC Earth,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
BBC Lifestyle,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
BBC NEWS,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
Bloomberg TV,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
Cartoonito,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
CatchPlay 電影台,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
CNEX 紀實頻道,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
CNN 國際新聞台,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
CNN 頭條新聞台(HLN),https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
CN 卡通頻道,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
松視1臺,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
松視2臺,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
松視2台,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
松視3台,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
Discovery Asia,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
Discovery DMAX,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
Discovery EVE,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
Discovery Science,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
DreamWorks 夢工廠動畫,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
Eurosport,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
Global Trekker,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
Love Nature,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
Love Nature,http://rihou.cc:555/tv/LoveNature

🅱┃台湾频道,#genre#
TVBS News 新闻台,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
TVBS 欢乐台,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
TVBS HD,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
中天新闻 HD,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
中天娱乐 CTI Entertaiment,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
中天综合 CTI Metro,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
中天亚洲台,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
台视 TTV HD,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
台视新闻台,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
台视新闻台,https://live.wcetv.com/hls/master-ttvnews.m3u8
台视综合台,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
中视 HD,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
中视新闻台,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
民视 HD,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
民视新闻台 FTV News,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
民视台湾台,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
民视台湾台,http://74.91.26.218:82/live/ftvtw.m3u8
华视 CTS HD,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
公视 CTV,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
八大第一 GTV First,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
八大综合 GTV Metro,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
八大戏剧 GTV Drama,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
八大娱乐 GTV Entertainment,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
HBO_HD,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
HBO_HITS,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
Hollywood Movies,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
三立台湾 Sanli Taiwan,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
三立戏剧台,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
三立戏剧台,http://61.221.215.25:8800/hls/41/index.m3u8
三立综合 Sanli Metro,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
三立都会台,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
东森新闻 ETTV News,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
CINEMAX,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
东森综合 ETTV Metro,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
东森戏剧 ETTV Drama,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
东森超视,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
东森财经新闻 ETTV Business,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
寰宇财经,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
寰宇新闻台,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
公视2,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
大爱1台,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
非凡新闻台,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
龙华戏剧 Lunghua Drama,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
龙华经典台,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
龙华偶像,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
AXN Taiwan,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
靖天国际台,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
年代新闻,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
纬来日本台,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
纬来电影台,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
纬来体育台,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
纬来综合台,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
纬来育乐,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
纬来精彩,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
纬来精彩,http://61.221.215.25:8800/hls/48/index.m3u8
大爱2台,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
亚洲美食,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
美食星球,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
亚洲旅游 TLC Asia,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
东森电影 ETTV Movie,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
阿里郎 Arirang,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
东森洋片 ETTV Western,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
龙华洋片 Lunghua Western,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
博斯无限,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
MTV Live,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
MTV Live,http://iuhqittr.otttv.pw/iptv/TH7AMEND7RFRKH77776RQDDT/221/index.m3u8
龙详时代,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
EYETV 旅游,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
靖天卡通台,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
EYETV 戏剧,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
卫视中文台 Star Movies Chinese,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
东森幼幼 Yoyo TV,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
卫视电影台,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
美亚电影,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
美亚电影,http://173.208.234.146/live/mymovie.m3u8
爱尔达影剧台,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
爱尔达综合台,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
星卫电影,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
AFC 亚洲旅游台,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV

📚┃浙江频道,#genre#
浙江钱江,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
浙江钱江,http://ali-m-l.cztv.com/channels/lantian/channel002/720p.m3u8
浙江钱江都市,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
浙江钱江台,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
浙江生活,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
浙江生活,http://ali-m-l.cztv.com/channels/lantian/channel003/720p.m3u8
浙江生活,http://ali-m-l.cztv.com/channels/lantian/channel03/720p.m3u8
浙江经济生活,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
浙江教育,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
浙江教育,http://ali-m-l.cztv.com/channels/lantian/channel04/720p.m3u8
浙江民生,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
